"0","1","2","3","4","5","6","7","8","9","10","11","12","$oid","review_id","user_id","business_id","stars","useful","funny","cool","text","date","$oid (right)"
12640,"SArgfN2Q1YGoVG8A16tiRQ","Story Book Dining at Artist Point with Snow White","901 Timberline Dr","Orlando","FL","32830",28.409557,-81.5729199,4,225,1,"Steakhouses, Restaurants, Seafood, American (New)","61aca52666e2b451ab58b09f","sNZH8LJDhOy2lOyhViMAUg","QnIrewrXxFnssw_gG1gF-Q","SArgfN2Q1YGoVG8A16tiRQ",5,2,1,2,"You must try the Smokey Portobello Soup!!! This is the best soup I have ever had in my life. I'm going to Artist Point again for dinner next month...I may see what I can do about taking some to go or finding out the recipe or something...I somehow need to find a way to have this besides my annual trip to Disney World. I can't believe no pictures of it are posted on yelp yet-posting one now. Anyways, I'ma big mushroom fan so I may be biased but I swear the seasoning with this soup...hands down...best---evahhhh!

The rest of my meal was fantastic but I just kept daydreaming about my portobello soup. When will I be able to eat it again? What's in it? How can I recreate that at home? Okay, anyways, on to the rest of my food! I had the Cedar Plank Roasted Wild King Salmon with spring vegetables, Citrus-Miso Buerre Blanc, and parsley oil. It came out perfectly cooked, perfectly seasoned. One of the best salmons I've ever put in my belly! I can't remember what dessert I had...but it was just meh. I'm a huge chocolate dessert fan and they didn't have anything super duper chocolatey the way I like it. The meal was pricey---so be prepared. We were on the Disney Dining Plan so didn't mind the money...it's 2 Table Service credits on the Dining Plan.

Service was excellent and it was smack dab in the middle of the Wilderness Lodge which is absolutely gorgeous! The decor reminded me very much of Frank Lloyd Wright with the lines & nature. I'm a huge FLW fan so I loved it! Take a stroll outside after dinner to watch the geyser and then hop on the boat back to Magic Kingdom!",1290393608000,"61aca64ba536b27596ec2781"
12640,"SArgfN2Q1YGoVG8A16tiRQ","Story Book Dining at Artist Point with Snow White","901 Timberline Dr","Orlando","FL","32830",28.409557,-81.5729199,4,225,1,"Steakhouses, Restaurants, Seafood, American (New)","61aca52666e2b451ab58b09f","x7Dg4omLgl1tEY1s-xddTw","BfBC_x7SL7K2THafF6IM2w","SArgfN2Q1YGoVG8A16tiRQ",5,3,0,1,"I should probably qualify this review up front by admitting that every time I have eaten at Artist Point I was on the Disney Dining Plan. For those of you that are unfamiliar with the DDP it is a prepaid dining package that you can purchase if you are staying in a Walt Disney World resort. Essentially you pay for your meals in advance and if you are a crafty diner -like me- you can really get a lot of bang for your buck and end up saving some money in the long run. So take my review with a grain of salt because I went BIG at Artist Point and did so without regret. 

Of all the WDW eateries Artist Point is firmly entrenched in my top three. Artist Point gets huge bonus points for featuring an extensive wine selection from the under appreciated Pacific Northwest. I'm a pushover when it comes to a good wine pairing and always ask my server to match a glass to each course. Since they are trained in this and I am not I leave it to the professionals. 

I am a big fan of the artisan cheese course and like a typical American I treat this as an appetizer instead of an end of the meal treat. The trio of cheeses covers a safe yet broad selection of fromage including a nice cheddar, a creamy goat and a tangy blue. This was matched nicely with an Oregon Pinot Noir. 

There are two dishes Artist Point is famous for; the cedar plank salmon and the buffalo. Choosing between these two wonderful dishes is almost a Sophie's Choice caliber decision. Of course if you know that Artist Point has an off the menu surf and turf option where you can have both you won't have to decide. It's kind of like getting your burger ""animal style"" at In-N-Out because unless you know to ask for it you wouldn't know it is there. Both dishes are wonderful and served in smaller portions when combined so you can enjoy both without being wasteful. 

Desserts leave a little to be desired at Artist Point. The signature berry cobbler just doesn't do it for me. The chocolate cheesecake and the clafouti (a rustic baked custard pie with fruit) are better choices.

Artist Point is a popular restaurant so make sure yu contact Disney Dining for a priority seating time.",1228279912000,"61aca64ba536b27596ec28a5"
13561,"nzyu4lcjIOH_zPMlaPbmrw","Hot Pot Buffet","70 Beach St","Boston","MA","02111",42.3513726,-71.0598517,3.5,577,1,"Chinese, Buffets, Restaurants, Hot Pot","61aca52666e2b451ab58b0e6","Wm8R5_cFnCfx2aM_wXfDsA","K7DGRGHyyG1Cy-IsKJeP8Q","nzyu4lcjIOH_zPMlaPbmrw",4,0,0,0,"Now, I have written on the subject of shabu shabu before- and there is not question that it is my personal favorite and Kaze Shabu Shabu is and always will be the tastiest and best quality hot pot that I have ever had- but Hot Pot Buffet is a really great way for hot pot newbies to experience a wide rang of ingredients for one low price.  You can keep eating for hours if you want, and they just keep on refilling your broth and items if you ask them for it.  They don't exactly offer to bring you things without you asking, but they were not the least bit rude about giving us another check off sheet. 

We had the chef's special broth and it was extremely bland, but the dipping sauce (satay and soy based) was not too bad.  I would try a different broth with a little more flavor next time.

We had a ton of stuff, but our favorites were the kobe beef, the scallion dumplings, the taro root, the salmon, and the absolutely delicious crab legs- we got two orders!!  

Really you can't go wrong here- unless you are bothered by the slightly fishy smell when you first walk in.  But you get used to it!  For $20.00 this is about the best deal in China Town.",1278520058000,"61aca64ba536b27596ec273f"
13561,"nzyu4lcjIOH_zPMlaPbmrw","Hot Pot Buffet","70 Beach St","Boston","MA","02111",42.3513726,-71.0598517,3.5,577,1,"Chinese, Buffets, Restaurants, Hot Pot","61aca52666e2b451ab58b0e6","VJvvPldFp4sZD1KkOsXksA","GcnCe8sQSiUm0c0UieqBbQ","nzyu4lcjIOH_zPMlaPbmrw",3,0,0,0,"The restaurant is dedicated entirely to hot pot! Good quality food for the price and for a place that's all you can eat. Definitely come hungry.

Great soup bases. If you enjoy spicy foods, try their Mala broth.

However, it's not the cleanest place and the waitstaff can be a little rude and inattentive. Give it a try if you don't mind.",1447880187000,"61aca64ba536b27596ec289e"
13561,"nzyu4lcjIOH_zPMlaPbmrw","Hot Pot Buffet","70 Beach St","Boston","MA","02111",42.3513726,-71.0598517,3.5,577,1,"Chinese, Buffets, Restaurants, Hot Pot","61aca52666e2b451ab58b0e6","w4E820H50O6JMsPztw7G7w","sjmLKomdnPLBhgpywk6mlg","nzyu4lcjIOH_zPMlaPbmrw",2,0,0,0,"It's a buffet! Do not expect quality food! 
Becareful what you pick. They give you huge portion for cheap item food and small portion for the expensive items.

I like the veggie noodles, so order that over other noodles if you are that kind of person. 
It's 19.95/person and not too bad for going in small groups.",1306515424000,"61aca64ba536b27596ec289a"
15196,"I2DIg6ZRkA1PNCf5zWeAFw","Rowes Wharf Sea Grille","70 Rowes Wharf","Boston","MA","02110",42.3561762,-71.050234,3.5,210,1,"Restaurants, Food, Cocktail Bars, Seafood, Tea Rooms, American (New), Breakfast & Brunch, Nightlife, Bars","61aca52666e2b451ab58b1c5","XSsWZxXYTU5-J2-b6TnCIQ","KVBVsb5ErVg9AEHw1y5_8g","I2DIg6ZRkA1PNCf5zWeAFw",4,1,0,1,"They have great clam chowder. We went to the Halloween Tea and had a blast! Recommend this place for a cocktail & snack.",1352168994000,"61aca64ba536b27596ec28ed"
15322,"ZAV8c9iGKV8zWHxOpTxdYQ","Select Oyster Bar","50 Gloucester St","Boston","MA","02115",42.348604,-71.0841139,4,367,1,"Seafood, Wine Bars, Nightlife, American (New), Bars, Restaurants","61aca52666e2b451ab58b1d9","vXo2otkUhlqr8eZ_AVN1Rg","hBcycd0fm8c8RzLdtgEQGg","ZAV8c9iGKV8zWHxOpTxdYQ",4,0,0,0,"Went here Monday with a Gilt city deal and ended up trying a whole lot more! The oysters and bottle of muscadet which was the deal were delightful. Next we ordered the plateau which was nothing short of magical and oustanding. The ceviche was on point, perfect level of acidity with sweet peppers and gorgeous fresh fish. Not a fan of the littleneck clams but that's just a personal preference, however, the shrimp cocktail was delicious, a classic and a goodie. The dressed lobster with loads of fresh herbs was heavenly and the char-grilled octopus with green chili's and blistered snow peas I could probably eat for the rest of my life. The octopus was so tender and rich and the peas and peppers added a necessary brightness that elevated the entire dish. The service was fantastic, very friendly, welcoming, quick and knowledgeable about the menu. No complaints about the automatically added 20% tip. If you don't like it, don't go out to eat! We would gladly return!",1437061890000,"61aca64ba536b27596ec2782"
15406,"AXOGcUDRfckvd2KsJxwOOA","The Table","8060 Via Dellagio Way, Ste 106","Orlando","FL","32819",28.4504159,-81.4949616,4,12,0,"Food, Beer, Wine & Spirits, Restaurants, American (New)","61aca52666e2b451ab58b1e6","0zDl_jgbq9ZaTvUErKr_tg","zplYpRKD4aQgVRbx_ELHbw","AXOGcUDRfckvd2KsJxwOOA",1,10,2,0,"I was looking forward to this foodie experience and left very disappointed.
First course salad-Fabulous
second course Fish-OVERCOOKED 
Thirdcourse Waygu beef-OVERCOOKED LEATHER, there were people on both sides of me who attempted to cut and eat and could NOT. I was not the only one who sent my dish back untouched. the foie gras topping  was good, but not enough to help make the beef edible. We didn't even have the option to comment or send it back.
The Table should be imbarrassed and ashamed!!!!!'
Fourth course-cheese plate,minimal but enjoyable.
Fifth-Dessert was a home run. Blueberry buckle and flan over duck egg pavlova (like meringue ) and a side of extra mini treats.
Wine pairings were enjoyable.
atmosphere was fantastic
Customer service-SUCKED!! I watched them clear FOUR Waygu beef plates that were UNTOUCHED because they were SO OVERCOOKED and not edible.
NOT ONE CHEF/ SERVER ASKED OR APOLOGIZED FIR THE DISGUSTING BEEF!!!
When a chef sees numerous plates of UNEATEN food returned to kitchen and doesn't find out why... They clearly DO NOT CARE!!!
They are ""trained chefs"" and plated  over cooked fish and beef and served it to us!!
INSULTING! DISGUSTING!OBNOXIOUS!!

TAKE YOUR MONEY AND SPEND IT SOMEWHERE ELSE!!!!!! THE TABLE does NOT deserve patrons with the overcooked food they intentionally served us...

Not to mention when we finally commented on the over cooked beef, they could have cared less.

I am so disappointed because I like to support local restaraunts ,especially who use local products. BUT I WILL NOT BE SUPPORTING The Table!!!!

SIDENOTE- I went with friends who were repeat customers and said their first experience was AMAZING! However the experience this time was disappointing to our friends as well! A restaraunt  that isn't consistent at that level of ""cooking/dining"" experience is NOT acceptable. Especially since the owners/chefs could care less that they served their paying guests OVERCOOKED meat and fish!!! No excuse!!!!",1335632434000,"61aca64ba536b27596ec282e"
15447,"I4TsMod2uKwI1ftm0fd2hQ","Theo's Cozy Corner","162 Salem St","Boston","MA","02113",42.3660936,-71.0550942,4.5,513,1,"Brazilian, Breakfast & Brunch, Italian, Restaurants","61aca52666e2b451ab58b1f0","rVZI-sRSuRjjXEaNHK5VFw","iZRq1iaqa36tUhUSPeCdrQ","I4TsMod2uKwI1ftm0fd2hQ",3,0,0,0,"The main thing this place has going for it is the local feel and the friendly people.  It also is a good value ($ to Food quantity).  Being cost effective is good, because they don't take credit cards.  These definitely are things I look for, but can't move this place up to the ""Yeah, I'm a fan"" level.

It has cozy in the name, so that is a hint...this place is small.  It doesn't have to be small to be cozy, but this place is really small.  I'd imagine there is a wait during busier times.  We were there on an off time and didn't have to wait.

Our waitress was attentive and did a great job.  The food was acceptable, but not ""I'd go out of my way, to eat there"" good.  I will say the blueberries pancakes were huge.  I asked about the corned beef hash and was told they don't make it there.  Not wanting to eat heated up corned beef from a can, I went with the special eggs, bacon, homefries combo.  It was good, but not better than you could get at most any breakfast place.

If I were in the North End looking for a brunch spot, and there wasn't a wait, I'd revisit.  But I wouldn't go out of my way and I wouldn't be expecting anything beyond a standard breakfast.",1503956950000,"61aca64ba536b27596ec27e9"
15447,"I4TsMod2uKwI1ftm0fd2hQ","Theo's Cozy Corner","162 Salem St","Boston","MA","02113",42.3660936,-71.0550942,4.5,513,1,"Brazilian, Breakfast & Brunch, Italian, Restaurants","61aca52666e2b451ab58b1f0","8tzvS-KOwoOSgKXPk4W9lQ","l-Xl9YjaSqpyoSz6CgWxBw","I4TsMod2uKwI1ftm0fd2hQ",4,0,0,0,"I was craving waffles and decided to try Theo's given the yelp photos and ratings. On a Friday mid morning I walked into this cozy restaurant that's owned and managed by Theo and his wife. 

What made this place special were the regulars who greeted each other by name from 3 year olds to 70 year olds. In addition to Italian, there were other languages spoken by patrons as well.

I gave Theo's 4 stars mainly for how welcoming and down to earth it is. The waffle with strawberries were pretty in appearance but a bit rubbery. Other customers had combos with eggs and they looked like better choices.",1521817987000,"61aca64ba536b27596ec2783"
15403,"itOs1rPS8j8sakiwsl1PEw","Precinct Kitchen + Bar","154 Berkeley St","Boston","MA","02116",42.3491324,-71.0724762,3.5,252,1,"Desserts, Nightlife, Restaurants, Beer, Wine & Spirits, Bars, American (Traditional), Beer Bar, American (New), Food","61aca52666e2b451ab58b1f9","-c5U8csrNKK31utPHMOptA","57yMi113Dqujiv2sOwkzCw","itOs1rPS8j8sakiwsl1PEw",5,0,0,0,"Amazing dinner for our first night in Boston. They were so accommodating to our gluten and dairy sensitivities! 

We had the oysters to start - delicious! Then for our mains we had the scallops, market fish and broccoli side. I would highly recommend this place if you have food sensitivities - they even have ""gf"" labels on the menu!

Update: We didn't wake up sick from the food! A good sign that this restaurant really knows what they're doing with food sensitivities / allergies!",1538608563000,"61aca64ba536b27596ec27e8"
15403,"itOs1rPS8j8sakiwsl1PEw","Precinct Kitchen + Bar","154 Berkeley St","Boston","MA","02116",42.3491324,-71.0724762,3.5,252,1,"Desserts, Nightlife, Restaurants, Beer, Wine & Spirits, Bars, American (Traditional), Beer Bar, American (New), Food","61aca52666e2b451ab58b1f9","yxpxkOICEx8V0lsn1Deukw","0gtT1RGV1mLTd2QgmqZIBQ","itOs1rPS8j8sakiwsl1PEw",3,1,0,0,"Part of Loews Hotel on Stuart/Berkeley corner. Love the atmosphere, amazing $1 oyster special (4-6 pm) and good menu. My biggest beef is the poor beer selection...they should replace the large brewer options with craft choices (the craft choices they had were sold out).  Overall, this isn't a destination location for us but we will visit again when we stay at Loews next.",1421594731000,"61aca64ba536b27596ec27e6"
15891,"BxSDkKocCu3j5f21Cr1HNw","Yaya's Cuban Café & Bakery","632 Hewett Dr","Orlando","FL","32807",28.552764,-81.3098289,4.5,29,0,"Bakeries, Restaurants, Cuban, Food","61aca52666e2b451ab58b224","HgV2Ybcwoi0Urv2eZSgBzA","hBu9ZcA1uPgVn_cz1wYMVg","BxSDkKocCu3j5f21Cr1HNw",3,3,0,0,"I love that this place is within walking distance of my home, and will admit that their pastelitos de queso (aka quesitos) are awesome when you get them fresh in the morning.  But Other than that this place is kind of ""blah.""  Their Cuban Coffe is NOT espresso, and when you order it it is poured from a large coffee pot behind the counter, and not made fresh! 

Their Croquettes taste good, but don't really taste home-made as you would hope at a bakery  (I think they are frozen and fried on demand)!  And the Ropa vieja I once ordered tasted like it was scraped from the bottom of the pot...and tasted charred.  Their sandwiches are tasty, and their chicken soup will fix you up when you're sick.  

This place isn't horrible, but it most certainly isn't great or authentic Cuban for that matter....They serve mofongo and arroz con gandules...geez.  Try Pancho's down the street, or Sedano's for real Cuban food.  If you just want pastries and American style coffee...than this place is great for a quick stop.",1278522232000,"61aca64ba536b27596ec2865"
